SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU;Field208;Field209;Field210;Field211
14;07;0002;00173500;1407000200173500;Salakhul;259752;259752;1407000200170000.0;14;7;2;173500;0;0;VILLAGE;Salakhul;Rural;5;5;5;0;0;0;0;0;0;0;0;0;0;4;4;0;1;1;0;5;5;0;5;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;2;2;173500;SALAKHUL;0.0;5;5;5;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;HP;0;TK;2;0;3;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;1;0;1;0;3;0;1;1;0;0;0;Lamlai;5;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0003;00158900;1406000300158900;Meitei Langol,Tharol,Taru;259753;259753;1406000300160000.0;14;6;3;158900;0;0;VILLAGE;Meitei Langol;Tharol;0;0;1273;7234;3578;3656;1010;526;484;33;14;19;5519;2728;2791;5430;2818;2612;1804;760;1044;2026;1299;727;1767;1215;552;49;26;23;8;7;1;59;35;24;1651;1147;504;259;84;175;8;4;4;86;49;37;97;5;92;68;26;42;5208;2279;2929;14;6;3;1;158900.0;0;0;0;270;1273;7234;3578;3656;33;14;19;5519;2728;2791;1;2;0;1;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;5;0;1;1;0;0;3;0;3;2;0;2;0;2;2;0;2;0;2;0;2;1;0;2;1;0;0;2;1;1;1;0;0;0;0;6;1;1;0;0;0;1;0;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;07;0002;00174400;1407000200174400;Nongdam;259754;259754;1407000200170000.0;14;7;2;174400;0;0;VILLAGE;Nongdam;Rural;148;716;362;354;118;58;60;0;0;0;0;0;0;398;267;131;318;95;223;408;212;196;359;202;157;58;35;23;282;153;129;3;2;1;16;12;4;49;10;39;3;1;2;43;9;34;2;0;2;1;0;1;308;150;158;14;7;2;2;174400;NONGDAM;132.95;148;716;362;354;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;HP;0;TK;2;0;3;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;2;1;0;0;3;1;1;1;0;0;0;Lamlai;7;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176500;1407000300176500;Laipham Siphai;259755;259755;1407000300180000.0;14;7;3;176500;0;0;VILLAGE;Laipham Siphai;Rural;805;5040;2496;2544;546;309;237;0;0;0;2195;1093;1102;3755;1976;1779;1285;520;765;1772;1002;770;1206;899;307;37;33;4;7;4;3;37;14;23;1125;848;277;566;103;463;27;21;6;39;5;34;401;33;368;99;44;55;3268;1494;1774;14;7;3;2;176500;LAIPHAM SIPHAI;140.67;805;5040;2496;2544;0;0;0;2195;1093;1102;1;2;0;2;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;HP;0;TK;2;0;1;0;0;0;1;1;1;0;0;3;0;3;2;0;1;0;1;2;0;1;0;1;0;1;2;0;1;0;1;0;1;1;1;1;0;0;0;Imphal;2;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00175800;1407000300175800;Kairang Meitei;259756;259756;1407000300180000.0;14;7;3;175800;0;0;VILLAGE;Kairang Meitei;Rural;207;1140;557;583;133;71;62;0;0;0;0;0;0;836;456;380;304;101;203;443;269;174;274;185;89;4;2;2;2;1;1;77;34;43;191;148;43;169;84;85;63;44;19;43;35;8;59;3;56;4;2;2;697;288;409;14;7;3;2;175800;KAIRANG MEITEI;136.89;207;1140;557;583;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;1;0;0;0;2;1;1;0;0;3;0;3;2;0;1;0;1;2;0;2;0;2;0;2;1;0;2;2;0;0;2;1;1;1;0;0;0;Imphal;10;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00172900;1407000200172900;Sangomsang;259757;259757;1407000200170000.0;14;7;2;172900;0;0;VILLAGE;Sangomsang;Rural;274;1495;754;741;229;111;118;0;0;0;224;113;111;951;528;423;544;226;318;645;336;309;349;264;85;104;102;2;143;92;51;4;1;3;98;69;29;296;72;224;16;6;10;248;55;193;6;2;4;26;9;17;850;418;432;14;7;2;2;172900;SANGOMSANG;165.82;274;1495;754;741;0;0;0;224;113;111;1;1;0;0;1;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;2;0;0;0;2;1;1;0;0;3;0;3;2;0;2;0;2;2;0;2;0;2;0;2;1;0;2;1;0;0;2;1;0;0;0;0;0;Imphal;8;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00154100;1406000100154100;Lamsang (Part);259758;259758;1406000100150000.0;14;6;1;154100;0;0;VILLAGE;Lamsang (Part);Rural;40;213;107;106;29;17;12;0;0;0;0;0;0;57;34;23;156;73;83;77;50;27;56;43;13;27;25;2;4;1;3;10;6;4;15;11;4;21;7;14;6;4;2;5;3;2;5;0;5;5;0;5;136;57;79;14;6;1;1;154100;LAMSANG (PART);224.59;40;213;107;106;0;0;0;0;0;0;1;2;0;1;0;1;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;TK;0;T;1;1;0;0;0;3;0;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;3;1;0;0;3;1;0;1;0;0;0;Lamsang np;0;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00173600;1407000200173600;Takhel;259759;259759;1407000200170000.0;14;7;2;173600;0;0;VILLAGE;Takhel;Rural;376;2039;1045;994;287;151;136;0;0;0;0;0;0;1176;697;479;863;348;515;817;494;323;600;435;165;384;305;79;19;13;6;12;8;4;185;109;76;217;59;158;68;32;36;102;23;79;15;1;14;32;3;29;1222;551;671;14;7;2;2;173600;TAKHEL;596.33;376;2039;1045;994;0;0;0;0;0;0;1;6;0;1;0;1;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;HP;0;HP;2;0;2;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;1;1;1;0;0;0;Lamlai;4;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0003;40601000;1406000340601000;Imphal (M Cl+OG) (Part);259760;259760;1406000340600000.0;14;6;3;40601000;0;0;TOWN;Imphal (M Cl) (Part);Urban;26743;150595;74684;75911;15083;7711;7372;512;312;200;8961;4414;4547;120147;63525;56622;30448;11159;19289;51265;31746;19519;45154;29292;15862;190;125;65;108;55;53;3725;1529;2196;41131;27583;13548;6111;2454;3657;28;9;19;60;34;26;1596;289;1307;4427;2122;2305;99330;42938;56392;0;0;0;0;0;;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00172800;1407000200172800;Angom Lawai;259761;259761;1407000200170000.0;14;7;2;172800;0;0;VILLAGE;Angom Lawai;Rural;164;984;502;482;149;71;78;0;0;0;0;0;0;686;393;293;298;109;189;506;268;238;332;194;138;124;75;49;7;4;3;49;7;42;152;108;44;174;74;100;19;6;13;105;36;69;2;1;1;48;31;17;478;234;244;14;7;2;2;172800;ANGOM LAWAI;185.1;164;984;502;482;0;0;0;0;0;0;1;2;0;1;0;1;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;HP;0;T;2;0;2;0;0;0;1;2;0;1;0;3;0;3;2;0;2;0;1;1;1;0;0;3;0;2;1;0;3;1;0;0;3;1;0;0;0;0;0;Imphal;10;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00173400;1407000200173400;Sangsabi;259762;259762;1407000200170000.0;14;7;2;173400;0;0;VILLAGE;Sangsabi;Rural;88;489;242;247;83;45;38;0;0;0;0;0;0;255;146;109;234;96;138;181;111;70;165;110;55;55;31;24;5;1;4;5;1;4;100;77;23;16;1;15;1;1;0;0;0;0;15;0;15;0;0;0;308;131;177;14;7;2;2;173400;SANGSABI;313.81;88;489;242;247;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;HP;0;TK;2;0;2;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;2;2;0;3;0;3;0;3;1;0;3;1;0;0;3;1;0;0;0;0;0;Imphal;11;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00154400;1406000100154400;Heibongpokpi;259763;259763;1406000100150000.0;14;6;1;154400;0;0;VILLAGE;Heibongpokpi;Rural;84;465;239;226;75;33;42;0;0;0;0;0;0;336;196;140;129;43;86;222;118;104;117;99;18;46;37;9;2;1;1;7;5;2;62;56;6;105;19;86;12;7;5;6;0;6;62;2;60;25;10;15;243;121;122;14;6;1;1;154400;HEIBONGPOKPI;149.07;84;465;239;226;0;0;0;0;0;0;1;3;0;1;0;1;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;HP;0;T;1;1;0;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;1;0;3;0;3;1;0;3;1;0;0;3;1;0;1;0;0;0;Lamsang;3;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00173200;1407000200173200;Sajeb;259764;259764;1407000200170000.0;14;7;2;173200;0;0;VILLAGE;Sajeb;Rural;314;1787;877;910;252;127;125;0;0;0;0;0;0;1314;693;621;473;184;289;830;427;403;685;395;290;121;98;23;16;16;0;244;16;228;304;265;39;145;32;113;9;8;1;14;8;6;99;1;98;23;15;8;957;450;507;14;7;2;2;173200;SAJEB;174.8;314;1787;877;910;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;1;0;0;0;2;2;0;1;0;3;0;3;2;0;2;0;1;2;0;2;0;2;0;2;1;0;2;2;0;0;2;1;1;1;0;0;0;Imphal;7;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176100;1407000300176100;Lairikyengbam Leikai;259765;259765;1407000300180000.0;14;7;3;176100;0;0;VILLAGE;Lairikyengbam Leikai;Rural;711;4006;1922;2084;460;242;218;2;2;0;5;1;4;2855;1485;1370;1151;437;714;1580;804;776;1294;693;601;22;17;5;8;8;0;167;20;147;1097;648;449;286;111;175;8;6;2;9;3;6;162;26;136;107;76;31;2426;1118;1308;14;7;3;2;176100;LAIRIKYENGBAM LEIKAI;122.89;711;4006;1922;2084;2;2;0;5;1;4;1;5;0;2;0;1;0;0;1;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;HP;0;R;1;0;1;0;0;15;0;2;0;1;0;3;0;3;2;0;1;0;1;2;0;1;0;1;0;1;1;0;1;7;0;0;2;0;1;1;0;0;0;Imphal;5;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176000;1407000300176000;Khurai Konsam Leikai;259766;259766;1407000300180000.0;14;7;3;176000;0;0;VILLAGE;Khurai Konsam leikai;Rural;613;3555;1728;1827;428;223;205;0;0;0;0;0;0;2660;1392;1268;895;336;559;1391;757;634;908;610;298;68;55;13;6;6;0;110;22;88;724;527;197;483;147;336;19;13;6;18;7;11;155;18;137;291;109;182;2164;971;1193;14;7;3;2;176000;KHURAI KONSAM LEIKAI;47.54;613;3555;1728;1827;0;0;0;0;0;0;1;2;0;2;0;2;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;R;0;T;1;0;1;0;0;12;0;1;1;0;0;3;0;3;2;0;1;0;1;2;0;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;Imphal;6;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00155300;1406000100155300;Haorang Sabal;259767;259767;1406000100160000.0;14;6;1;155300;0;0;VILLAGE;Haorang Sabal;Rural;119;631;326;305;126;75;51;0;0;0;10;8;2;300;186;114;331;140;191;290;163;127;189;119;70;39;23;16;46;23;23;13;0;13;91;73;18;101;44;57;30;29;1;12;3;9;23;0;23;36;12;24;341;163;178;14;6;1;1;155300;HAORANG SABAL;300.55;119;631;326;305;0;0;0;10;8;2;1;1;0;0;1;0;0;0;2;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;TK;0;T;1;1;0;0;0;3;0;1;1;0;0;3;0;3;1;1;0;0;3;2;0;1;0;3;0;3;1;0;3;1;0;0;3;1;0;1;0;0;0;Lamsang np;2;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176600;1407000300176600;Khurai Sajor Leikai;259768;259768;1407000300180000.0;14;7;3;176600;0;0;VILLAGE;Khurai Sajor Leikai;Rural;1268;7239;3557;3682;857;439;418;0;0;0;0;0;0;5303;2809;2494;1936;748;1188;2730;1596;1134;2005;1369;636;88;81;7;46;33;13;233;88;145;1638;1167;471;725;227;498;64;41;23;66;28;38;334;41;293;261;117;144;4509;1961;2548;14;7;3;2;176600;KHURAI SAJOR LEIKAI;98.93;1268;7239;3557;3682;0;0;0;0;0;0;1;3;0;2;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;HP;0;TK;1;0;1;0;0;3;0;1;1;0;0;3;0;3;2;0;1;0;1;2;0;2;0;2;0;2;1;1;0;3;0;0;1;1;1;1;0;0;0;Imphal;3;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00155200;1406000100155200;Haorang Keirel;259769;259769;1406000100160000.0;14;6;1;155200;0;0;VILLAGE;Haorang Keirel;Rural;134;737;383;354;105;52;53;0;0;0;0;0;0;472;280;192;265;103;162;404;210;194;264;162;102;207;143;64;27;3;24;19;7;12;11;9;2;140;48;92;88;37;51;46;9;37;5;1;4;1;1;0;333;173;160;14;6;1;1;155200;HAORANG KEIREL;343.07;134;737;383;354;0;0;0;0;0;0;1;2;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;TK;0;TK;2;0;3;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;1;0;3;1;0;1;0;0;0;Lamsang np;13;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00154700;1406000100154700;Tairenpokpi;259770;259770;1406000100150000.0;14;6;1;154700;0;0;VILLAGE;Tairenpokpi;Rural;125;657;338;319;95;58;37;655;336;319;0;0;0;262;144;118;395;194;201;468;229;239;122;109;13;102;95;7;15;10;5;2;1;1;3;3;0;346;120;226;4;3;1;339;116;223;2;1;1;1;0;1;189;109;80;14;6;1;1;154700;TAIRENPOKPI;201.92;125;657;338;319;655;336;319;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;1;1;0;0;0;0;1;1;1;0;0;3;0;3;2;0;3;0;3;2;0;2;0;3;0;3;1;0;3;1;0;0;3;1;1;1;0;0;0;Lamsang;18;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176800;1407000300176800;Laishram Leikai;259771;259771;1407000300180000.0;14;7;3;176800;0;0;VILLAGE;Laishram Leikai;Rural;330;1872;952;920;233;128;105;0;0;0;0;0;0;1303;722;581;569;230;339;727;409;318;680;391;289;50;46;4;14;14;0;213;34;179;403;297;106;47;18;29;6;4;2;3;3;0;12;1;11;26;10;16;1145;543;602;14;7;3;2;176800;LAISHRAM LEIKAI;96.78;330;1872;952;920;0;0;0;0;0;0;1;2;0;2;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;HP;0;TK;1;0;1;0;0;12;0;1;1;0;0;3;0;3;2;0;1;0;1;2;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;Imphal;4;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0003;00176700;1407000300176700;Thangjam Leikai;259772;259772;1407000300180000.0;14;7;3;176700;0;0;VILLAGE;Thangjam Leikai;Rural;224;1222;600;622;167;86;81;0;0;0;0;0;0;902;474;428;320;126;194;431;257;174;166;131;35;27;23;4;8;6;2;14;8;6;117;94;23;265;126;139;116;41;75;6;1;5;43;13;30;100;71;29;791;343;448;14;7;3;2;176700;THANGJAM LEIKAI;0.0;224;1222;600;622;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;TK;0;T;1;0;1;0;0;16;0;1;1;0;0;3;0;3;2;0;1;0;1;2;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;Imphal;5;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00155100;1406000100155100;Atom Khuman;259773;259773;1406000100160000.0;14;6;1;155100;0;0;VILLAGE;Atom Khuman;Rural;23;137;55;82;11;3;8;0;0;0;0;0;0;53;27;26;84;28;56;42;35;7;35;35;0;33;33;0;0;0;0;0;0;0;2;2;0;7;0;7;0;0;0;0;0;0;7;0;7;0;0;0;95;20;75;14;6;1;1;155100;ATOM KHUMAN;44.94;23;137;55;82;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;TK;0;TK;2;0;3;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;2;0;3;0;3;2;0;3;0;1;0;3;1;0;1;0;0;0;Lamsang np;16;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00155000;1406000100155000;Kangdabi;259774;259774;1406000100160000.0;14;6;1;155000;0;0;VILLAGE;Kangdabi;Rural;40;221;108;113;16;6;10;0;0;0;0;0;0;109;61;48;112;47;65;99;49;50;54;48;6;53;47;6;1;1;0;0;0;0;0;0;0;45;1;44;1;0;1;38;1;37;6;0;6;0;0;0;122;59;63;14;6;1;1;155000;KANGDABI;155.8;40;221;108;113;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;3;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;2;0;3;0;3;1;0;3;1;0;0;3;1;0;1;0;0;0;Lamsang;16;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00154900;1406000100154900;Polangsoi;259775;259775;1406000100150000.0;14;6;1;154900;0;0;VILLAGE;Polangsoi;Rural;33;179;98;81;15;5;10;0;0;0;0;0;0;95;60;35;84;38;46;81;42;39;48;41;7;46;39;7;2;2;0;0;0;0;0;0;0;33;1;32;27;0;27;5;0;5;1;1;0;0;0;0;98;56;42;14;6;1;1;154900;POLANGSOI;79.76;33;179;98;81;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;TK;0;TK;2;0;3;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;3;1;0;0;3;1;0;1;0;0;0;Lamsang np;17;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00154800;1406000100154800;Khongakhul;259776;259776;1406000100150000.0;14;6;1;154800;0;0;VILLAGE;Khongakhul;Rural;11;58;33;25;1;1;0;0;0;0;0;0;0;32;22;10;26;11;15;26;14;12;13;13;0;13;13;0;0;0;0;0;0;0;0;0;0;13;1;12;2;1;1;0;0;0;11;0;11;0;0;0;32;19;13;14;6;1;1;154800;KHONGAKHUL;185.14;11;58;33;25;0;0;0;0;0;0;1;1;0;0;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;C;0;S;1;1;0;0;0;0;1;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;1;0;3;0;1;1;0;0;0;Lamsang;25;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
